source,period,year_month,mean_sentiment,weighted_mean_sentiment,median_sentiment,positive_pct,neutral_pct,negative_pct,sentence_count,covid_sentence_count,sentiment_std
bbc_news_tv,covid,2022-03,0.25,0.4205,0.0,37.5,50.0,12.5,8,8,0.7071
bbc_news_tv,covid,2022-04,0.1739,0.3358,0,47.83,21.74,30.43,23,23,0.8869
bbc_news_tv,covid,2022-05,0.075,0.0692,0.0,35.0,37.5,27.5,40,40,0.797
bbc_news_tv,covid,2022-06,0.3333,1.0,0.0,33.33,66.67,0.0,6,6,0.5164
bbc_news_tv,covid,2022-07,0.2321,0.3139,0.0,44.64,33.93,21.43,56,56,0.786
bbc_news_tv,covid,2022-08,0.5,0.4836,1.0,75.0,0.0,25.0,12,12,0.9045
bbc_news_tv,covid,2022-09,-0.5,-0.6227,-1.0,25.0,0.0,75.0,4,4,1.0
bbc_news_tv,covid,2022-10,0.303,0.5348,1,54.55,21.21,24.24,33,33,0.8472
bbc_news_tv,covid,2022-11,0.3333,0.3495,1.0,58.33,16.67,25.0,12,12,0.8876
bbc_news_tv,covid,2022-12,0.0714,0.0934,0.0,42.86,21.43,35.71,28,28,0.8997
bbc_news_tv,covid,2023-01,-0.3333,-0.2552,-1,24.56,17.54,57.89,57,57,0.8522
bbc_news_tv,covid,2023-02,0.0714,0.2723,0.5,50.0,7.14,42.86,14,14,0.9972
bbc_news_tv,covid,2023-03,0.2115,0.2117,1.0,51.92,17.31,30.77,52,52,0.893
bbc_news_tv,covid,2023-04,0,-0.1676,0.0,50.0,0.0,50.0,2,2,1.4142
bbc_news_tv,covid,2023-05,-0.4,-0.6151,-1,20.0,20.0,60.0,5,5,0.8944
bbc_radio4,control,2016-06,1,1.0,1,100.0,0.0,0.0,1,1,0.0
bbc_radio4,control,2017-03,-1,-1.0,-1,0.0,0.0,100.0,1,1,0.0
bbc_radio4,control,2017-08,-0.3333,-0.3025,-1,33.33,0.0,66.67,3,3,1.1547
bbc_radio4,control,2018-10,-1,-1.0,-1.0,0.0,0.0,100.0,2,2,0.0
bbc_radio4,control,2018-11,1,1.0,1,100.0,0.0,0.0,1,1,0.0
bbc_radio4,control,2019-01,0,0.0,0,0.0,100.0,0.0,1,1,0.0
bbc_radio4,control,2019-04,1,1.0,1,100.0,0.0,0.0,1,1,0.0
bbc_radio4,control,2019-06,-1,-1.0,-1,0.0,0.0,100.0,1,1,0.0
bbc_radio4,control,2019-08,-0.6667,-1.0,-1,0.0,33.33,66.67,3,3,0.5774
bbc_radio4,covid,2020-02,0.1,0.3988,0.0,40.0,30.0,30.0,10,10,0.8756
bbc_radio4,covid,2020-03,0.1765,-0.1846,1,52.94,11.76,35.29,17,17,0.951
bbc_radio4,covid,2020-04,-0.2424,-0.3026,-1,27.27,21.21,51.52,33,33,0.8671
bbc_radio4,covid,2020-05,0.1562,0.1633,0.0,37.5,40.62,21.88,32,32,0.7666
bbc_radio4,covid,2020-06,-0.0952,-0.5054,0,33.33,23.81,42.86,21,21,0.8891
bbc_radio4,covid,2020-07,-0.0968,-0.0349,0,32.26,25.81,41.94,31,31,0.8701
bbc_radio4,covid,2020-08,0.1429,0.1627,0,47.62,19.05,33.33,21,21,0.9103
bbc_radio4,covid,2020-09,0.1905,0.3841,0,38.1,42.86,19.05,21,21,0.7496
bbc_radio4,covid,2020-10,0.2903,0.4158,0,41.94,45.16,12.9,31,31,0.6925
bbc_radio4,covid,2020-11,-0.2727,-0.5679,-1.0,27.27,18.18,54.55,22,22,0.8827
bbc_radio4,covid,2020-12,-0.0714,-0.1636,0.0,35.71,21.43,42.86,14,14,0.9169
bbc_radio4,covid,2021-01,0.4,0.6106,0,48.89,42.22,8.89,45,45,0.6537
bbc_radio4,covid,2021-02,-0.1739,-0.4734,0,17.39,47.83,34.78,23,23,0.7168
bbc_radio4,covid,2021-03,0.1351,0.2078,0,40.54,32.43,27.03,37,37,0.822
bbc_radio4,covid,2021-04,-0.2857,-0.5601,-0.5,21.43,28.57,50.0,28,28,0.81
bbc_radio4,covid,2021-05,0.5333,0.8968,1,66.67,20.0,13.33,15,15,0.7432
bbc_radio4,covid,2021-06,0.3333,0.3898,1,51.52,30.3,18.18,33,33,0.7773
bbc_radio4,covid,2021-07,0.0556,0.0933,0.0,38.89,27.78,33.33,18,18,0.8726
bbc_radio4,covid,2021-08,0.4286,0.6302,1.0,71.43,0.0,28.57,14,14,0.9376
bbc_radio4,covid,2021-09,-0.1111,0.0279,0.0,27.78,33.33,38.89,18,18,0.8324
bbc_radio4,covid,2021-10,-0.6667,-1.0,-1.0,0.0,33.33,66.67,6,6,0.5164
bbc_radio4,covid,2021-11,-0.5714,-1.0,-1,0.0,42.86,57.14,7,7,0.5345
bbc_radio4,covid,2021-12,0.0345,-0.2534,0,37.93,27.59,34.48,29,29,0.8653
bbc_radio4,covid,2022-01,0.0286,-0.0371,0,40.0,22.86,37.14,35,35,0.8907
bbc_radio4,covid,2022-02,0.6667,1.0,1,66.67,33.33,0.0,3,3,0.5774
bbc_radio4,covid,2022-03,0,0.1388,0.0,50.0,0.0,50.0,2,2,1.4142
bbc_radio4,covid,2022-04,0.25,0.4471,0.5,50.0,25.0,25.0,4,4,0.9574
bbc_radio4,covid,2022-05,0,-0.1251,0,42.86,14.29,42.86,7,7,1.0
bbc_radio4,covid,2022-06,0,-0.2663,0,22.22,55.56,22.22,9,9,0.7071
bbc_radio4,covid,2022-07,0.1429,0.5061,0,42.86,28.57,28.57,7,7,0.8997
bbc_radio4,covid,2022-08,0,0.0,0,0.0,100.0,0.0,1,1,0.0
bbc_radio4,covid,2022-09,1,1.0,1,100.0,0.0,0.0,1,1,0.0
bbc_radio4,covid,2022-12,-0.5714,-0.6928,-1,14.29,14.29,71.43,7,7,0.7868
bbc_radio4,covid,2023-01,-0.7143,-0.7559,-1,14.29,0.0,85.71,7,7,0.7559
bbc_radio4,covid,2023-02,0,0.0,0.0,0.0,100.0,0.0,2,2,0.0
bbc_radio4,covid,2023-03,0,0.0,0,0.0,100.0,0.0,3,3,0.0
graham_norton,control,2018-06,-1,-1.0,-1,0.0,0.0,100.0,1,1,0.0
graham_norton,control,2019-02,0,0.0,0,0.0,100.0,0.0,1,1,0.0
graham_norton,covid,2020-04,0,0.0,0,0.0,100.0,0.0,1,1,0.0
graham_norton,covid,2020-05,0,0.0,0,0.0,100.0,0.0,1,1,0.0
graham_norton,covid,2020-06,0,0.0,0,0.0,100.0,0.0,1,1,0.0
graham_norton,covid,2020-09,1,1.0,1.0,100.0,0.0,0.0,2,2,0.0
graham_norton,covid,2020-10,0.3636,0.7151,0,45.45,45.45,9.09,11,11,0.6742
graham_norton,covid,2020-11,0.6667,1.0,1,66.67,33.33,0.0,3,3,0.5774
graham_norton,covid,2021-02,0.75,1.0,1.0,75.0,25.0,0.0,4,4,0.5
graham_norton,covid,2021-03,0.3333,1.0,0,33.33,66.67,0.0,3,3,0.5774
graham_norton,covid,2021-04,0.6667,1.0,1,66.67,33.33,0.0,3,3,0.5774
graham_norton,covid,2021-05,0.25,0.2621,0.5,50.0,25.0,25.0,4,4,0.9574
graham_norton,covid,2021-09,0,0.0,0,0.0,100.0,0.0,1,1,0.0
graham_norton,covid,2021-10,0,0.0,0,0.0,100.0,0.0,1,1,0.0
graham_norton,covid,2021-12,1,1.0,1,100.0,0.0,0.0,1,1,0.0
graham_norton,covid,2022-01,1,1.0,1,100.0,0.0,0.0,1,1,0.0
