source,period,year_month,mean_sentiment,weighted_mean_sentiment,median_sentiment,positive_pct,neutral_pct,negative_pct,sentence_count,covid_sentence_count,sentiment_std
bbc_radio4,control,2018-04,-0.25,-0.272,-0.5,25.0,25.0,50.0,16,16,0.8563
bbc_radio4,control,2018-05,0.1,0.1617,0.0,20.0,70.0,10.0,10,10,0.5676
bbc_radio4,control,2018-06,0.2727,0.4228,0,45.45,36.36,18.18,11,11,0.7862
bbc_radio4,control,2018-07,0.2,0.0499,0.5,50.0,20.0,30.0,10,10,0.9189
bbc_radio4,control,2018-08,-0.1111,-0.6586,0,22.22,44.44,33.33,9,9,0.7817
bbc_radio4,control,2018-09,0.2,0.1445,0.0,40.0,40.0,20.0,10,10,0.7888
bbc_radio4,control,2018-10,-0.1818,-0.242,-1,36.36,9.09,54.55,11,11,0.9816
bbc_radio4,control,2018-11,-0.0526,-0.2039,0,21.05,52.63,26.32,19,19,0.705
bbc_radio4,control,2018-12,0.2222,0.4621,0,44.44,33.33,22.22,9,9,0.8333
bbc_radio4,control,2019-01,-0.2308,-0.5172,0,23.08,30.77,46.15,13,13,0.8321
bbc_radio4,control,2019-02,-0.2857,-0.249,-1,28.57,14.29,57.14,7,7,0.9512
bbc_radio4,control,2019-03,0,-0.2547,0.0,25.0,50.0,25.0,4,4,0.8165
bbc_radio4,control,2019-04,-0.3571,-0.4971,-1.0,21.43,21.43,57.14,14,14,0.8419
bbc_radio4,control,2019-05,0.1818,0.1561,1,54.55,9.09,36.36,11,11,0.9816
bbc_radio4,control,2019-06,0.4,0.2709,1.0,60.0,20.0,20.0,10,10,0.8433
bbc_radio4,control,2019-07,-0.625,-0.9337,-1.0,12.5,12.5,75.0,8,8,0.744
bbc_radio4,control,2019-08,-0.8,-1.0,-1,0.0,20.0,80.0,15,15,0.414
bbc_radio4,control,2019-09,0.4286,1.0,0,42.86,57.14,0.0,7,7,0.5345
bbc_radio4,control,2019-10,0,-0.2619,0,31.58,36.84,31.58,19,19,0.8165
bbc_radio4,control,2019-11,-0.8889,-1.0,-1,0.0,11.11,88.89,9,9,0.3333
bbc_radio4,covid,2019-12,-0.6667,-0.9878,-1.0,0.0,33.33,66.67,6,6,0.5164
bbc_radio4,covid,2020-01,0.3636,0.4306,1,63.64,9.09,27.27,11,11,0.9244
bbc_radio4,covid,2020-02,-0.2973,-0.3102,-1,24.32,21.62,54.05,37,37,0.8454
bbc_radio4,covid,2020-03,0.1136,-0.0158,0.0,43.18,25.0,31.82,44,44,0.8685
bbc_radio4,covid,2020-04,-0.1948,-0.3006,0,28.57,23.38,48.05,77,77,0.859
bbc_radio4,covid,2020-05,0.0714,0.009,0.0,34.52,38.1,27.38,84,84,0.7883
bbc_radio4,covid,2020-06,-0.2097,-0.4788,0.0,27.42,24.19,48.39,62,62,0.8519
bbc_radio4,covid,2020-07,-0.0392,0.0012,0,33.33,29.41,37.25,51,51,0.8476
bbc_radio4,covid,2020-08,0.1,0.0182,0.0,45.0,20.0,35.0,40,40,0.9001
bbc_radio4,covid,2020-09,0,-0.0546,0,29.27,41.46,29.27,41,41,0.7746
bbc_radio4,covid,2020-10,0.0299,-0.0383,0,29.85,43.28,26.87,67,67,0.7582
bbc_radio4,covid,2020-11,-0.1875,-0.5117,0.0,23.44,34.38,42.19,64,64,0.7943
bbc_radio4,covid,2020-12,0,-0.0241,0.0,38.1,23.81,38.1,42,42,0.8835
bbc_radio4,covid,2021-01,0.2,0.3211,0,38.1,43.81,18.1,105,105,0.7259
bbc_radio4,covid,2021-02,-0.26,-0.5573,0.0,16.0,42.0,42.0,50,50,0.7231
bbc_radio4,covid,2021-03,0.1519,0.2418,0,43.04,29.11,27.85,79,79,0.8334
bbc_radio4,covid,2021-04,-0.1837,-0.3483,0,22.45,36.73,40.82,49,49,0.7819
bbc_radio4,covid,2021-05,0.2,0.4722,0.0,42.5,35.0,22.5,40,40,0.791
bbc_radio4,covid,2021-06,0.3284,0.5026,1,50.75,31.34,17.91,67,67,0.7665
bbc_radio4,covid,2021-07,0.1731,0.2856,0.0,42.31,32.69,25.0,52,52,0.8098
