source,period,year_month,sentence_count,anger_pct,disgust_pct,fear_pct,joy_pct,neutral_pct,sadness_pct,surprise_pct
bbc_news_tv,covid,2022-08,12,0.0,0.0,16.67,0.0,50.0,16.67,16.67
bbc_news_tv,covid,2022-09,4,0.0,0.0,50.0,25.0,25.0,0.0,0.0
bbc_news_tv,covid,2022-10,33,6.06,0.0,0.0,9.09,81.82,0.0,3.03
bbc_news_tv,covid,2022-11,12,0.0,16.67,0.0,8.33,50.0,16.67,8.33
bbc_news_tv,covid,2022-12,28,3.57,0.0,0.0,3.57,82.14,10.71,0.0
bbc_news_tv,covid,2023-01,57,7.02,0.0,21.05,0.0,47.37,15.79,8.77
bbc_news_tv,covid,2023-02,14,7.14,0.0,7.14,21.43,50.0,7.14,7.14
bbc_news_tv,covid,2023-03,52,11.54,1.92,1.92,3.85,71.15,7.69,1.92
bbc_news_tv,covid,2023-04,2,50.0,0.0,50.0,0.0,0.0,0.0,0.0
bbc_news_tv,covid,2023-05,5,0.0,0.0,40.0,0.0,60.0,0.0,0.0
bbc_radio4,control,2016-06,1,0.0,0.0,0.0,0.0,100.0,0.0,0.0
bbc_radio4,control,2017-03,1,0.0,100.0,0.0,0.0,0.0,0.0,0.0
bbc_radio4,control,2017-08,3,0.0,0.0,66.67,0.0,33.33,0.0,0.0
bbc_radio4,control,2018-10,2,50.0,50.0,0.0,0.0,0.0,0.0,0.0
bbc_radio4,control,2018-11,1,0.0,0.0,0.0,0.0,100.0,0.0,0.0
bbc_radio4,control,2019-01,1,0.0,0.0,0.0,0.0,100.0,0.0,0.0
bbc_radio4,control,2019-04,1,0.0,0.0,0.0,0.0,100.0,0.0,0.0
bbc_radio4,control,2019-06,1,0.0,0.0,0.0,0.0,0.0,100.0,0.0
bbc_radio4,control,2019-08,3,0.0,0.0,0.0,0.0,66.67,33.33,0.0
bbc_radio4,covid,2020-02,10,0.0,0.0,40.0,20.0,30.0,10.0,0.0
bbc_radio4,covid,2020-03,17,0.0,0.0,41.18,0.0,41.18,17.65,0.0
bbc_radio4,covid,2020-04,33,15.15,6.06,6.06,3.03,36.36,33.33,0.0
bbc_radio4,covid,2020-05,32,3.12,6.25,12.5,9.38,53.12,15.62,0.0
bbc_radio4,covid,2020-06,21,9.52,0.0,23.81,0.0,57.14,9.52,0.0
bbc_radio4,covid,2020-07,31,16.13,0.0,19.35,0.0,32.26,29.03,3.23
bbc_radio4,covid,2020-08,21,4.76,9.52,23.81,0.0,42.86,19.05,0.0
bbc_radio4,covid,2020-09,21,9.52,0.0,38.1,0.0,42.86,9.52,0.0
bbc_radio4,covid,2020-10,31,6.45,0.0,6.45,3.23,64.52,19.35,0.0
bbc_radio4,covid,2020-11,22,18.18,0.0,27.27,4.55,36.36,13.64,0.0
bbc_radio4,covid,2020-12,14,0.0,7.14,35.71,0.0,42.86,14.29,0.0
bbc_radio4,covid,2021-01,45,6.67,0.0,26.67,2.22,55.56,8.89,0.0
bbc_radio4,covid,2021-02,23,8.7,0.0,26.09,0.0,60.87,4.35,0.0
bbc_radio4,covid,2021-03,37,2.7,2.7,8.11,8.11,67.57,8.11,2.7
bbc_radio4,covid,2021-04,28,21.43,0.0,17.86,3.57,32.14,21.43,3.57
bbc_radio4,covid,2021-05,15,0.0,0.0,26.67,26.67,40.0,6.67,0.0
bbc_radio4,covid,2021-06,33,0.0,6.06,18.18,6.06,54.55,12.12,3.03
