source,period,year_month,mean_sentiment,median_sentiment,positive_pct,neutral_pct,negative_pct,sentence_count,sentiment_std
bbc_radio4,covid,2020-06,-0.629,-1.0,0.0,37.1,62.9,62,0.487
bbc_radio4,covid,2020-07,-0.6275,-1,0.0,37.25,62.75,51,0.4883
bbc_radio4,covid,2020-08,-0.65,-1.0,0.0,35.0,65.0,40,0.483
bbc_radio4,covid,2020-09,-0.8293,-1,0.0,17.07,82.93,41,0.3809
bbc_radio4,covid,2020-10,-0.791,-1,0.0,20.9,79.1,67,0.4096
bbc_radio4,covid,2020-11,-0.7031,-1.0,0.0,29.69,70.31,64,0.4605
bbc_radio4,covid,2020-12,-0.6429,-1.0,0.0,35.71,64.29,42,0.485
bbc_radio4,covid,2021-01,-0.6381,-1,0.0,36.19,63.81,105,0.4829
bbc_radio4,covid,2021-02,-0.58,-1.0,0.0,42.0,58.0,50,0.4986
bbc_radio4,covid,2021-03,-0.5696,-1,0.0,43.04,56.96,79,0.4983
bbc_radio4,covid,2021-04,-0.6122,-1,0.0,38.78,61.22,49,0.4923
bbc_radio4,covid,2021-05,-0.3,0.0,0.0,70.0,30.0,40,0.4641
bbc_radio4,covid,2021-06,-0.5522,-1,0.0,44.78,55.22,67,0.501
bbc_radio4,covid,2021-07,-0.4615,0.0,0.0,53.85,46.15,52,0.5034
bbc_radio4,covid,2021-08,-0.6286,-1,0.0,37.14,62.86,35,0.4902
bbc_radio4,covid,2021-09,-0.6222,-1,0.0,37.78,62.22,45,0.4903
bbc_radio4,covid,2021-10,-0.5,-0.5,0.0,50.0,50.0,28,0.5092
bbc_radio4,covid,2021-11,-0.4242,0,0.0,57.58,42.42,33,0.5019
bbc_radio4,covid,2021-12,-0.6667,-1,0.0,33.33,66.67,69,0.4749
bbc_radio4,covid,2022-01,-0.6892,-1.0,0.0,31.08,68.92,74,0.466
bbc_radio4,covid,2022-02,-0.4,0,0.0,60.0,40.0,15,0.5071
bbc_radio4,covid,2022-03,-0.8889,-1,0.0,11.11,88.89,9,0.3333
bbc_radio4,covid,2022-04,-0.4615,0.0,0.0,53.85,46.15,26,0.5084
bbc_radio4,covid,2022-05,-0.5238,-1,0.0,47.62,52.38,21,0.5118
bbc_radio4,covid,2022-06,-0.48,0,0.0,52.0,48.0,25,0.5099
bbc_radio4,covid,2022-07,-0.6,-1.0,0.0,40.0,60.0,20,0.5026
bbc_radio4,covid,2022-08,-0.1429,0,0.0,85.71,14.29,7,0.378
bbc_radio4,covid,2022-09,-0.5385,-1,0.0,46.15,53.85,13,0.5189
bbc_radio4,covid,2022-10,-0.3333,0,0.0,66.67,33.33,3,0.5774
bbc_radio4,covid,2022-11,-0.4,0.0,0.0,60.0,40.0,10,0.5164
bbc_radio4,covid,2022-12,-0.52,-1,0.0,48.0,52.0,25,0.5099
bbc_radio4,covid,2023-01,-0.7,-1.0,0.0,30.0,70.0,20,0.4702
bbc_radio4,covid,2023-02,-0.7,-1.0,0.0,30.0,70.0,10,0.483
bbc_radio4,covid,2023-03,-0.8261,-1,0.0,17.39,82.61,23,0.3876
bbc_radio4,covid,2023-04,-0.875,-1.0,0.0,12.5,87.5,8,0.3536
bbc_radio4,covid,2023-05,-0.8333,-1.0,0.0,16.67,83.33,6,0.4082
graham_norton,control,2016-06,-0.5,-0.5,0.0,50.0,50.0,2,0.7071
graham_norton,control,2016-10,-1,-1,0.0,0.0,100.0,1,0.0
graham_norton,control,2016-11,0,0,0.0,100.0,0.0,1,0.0
graham_norton,control,2016-12,-0.5,-0.5,0.0,50.0,50.0,6,0.5477
graham_norton,control,2017-01,0,0,0.0,100.0,0.0,1,0.0
graham_norton,control,2017-02,0,0,0.0,100.0,0.0,1,0.0
graham_norton,control,2017-03,-0.5714,-1,0.0,42.86,57.14,7,0.5345
graham_norton,control,2017-04,-0.4286,0,0.0,57.14,42.86,7,0.5345
graham_norton,control,2017-05,0,0,0.0,100.0,0.0,1,0.0
graham_norton,control,2017-06,-1,-1,0.0,0.0,100.0,1,0.0
graham_norton,control,2017-07,-1,-1,0.0,0.0,100.0,1,0.0
graham_norton,control,2017-09,-1,-1,0.0,0.0,100.0,1,0.0
graham_norton,control,2017-10,-0.1429,0,0.0,85.71,14.29,7,0.378
graham_norton,control,2017-11,0,0,0.0,100.0,0.0,1,0.0
graham_norton,control,2017-12,-1,-1,0.0,0.0,100.0,1,0.0
graham_norton,control,2018-01,-0.5,-0.5,0.0,50.0,50.0,2,0.7071
graham_norton,control,2018-02,0,0,0.0,100.0,0.0,1,0.0
graham_norton,control,2018-04,0,0,0.0,100.0,0.0,1,0.0
graham_norton,control,2018-05,-0.75,-1.0,0.0,25.0,75.0,4,0.5
